target_id,account_id,campaign_id,first_target_at,month,recommended_channel,priority,borrower_id,dpd,risk_segment,loan_type,outstanding_amount,timezone,campaign_name,channel,strategy_version,dpd_band,targeting_events,cohort_recovered_amount,cohort_payment_count,recovered_amount,payment_count,recovered
TGT0027984,ACC0013919,CMP0000107,2026-07-16,2026-07,FIELD,5,BRW0002392,180,LOW,CONSUMER,170780.72,Asia/Dubai,DIGITAL_FOLLOWUP,SMS,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0008827,ACC0013927,CMP0000110,2026-07-03,2026-07,WHATSAPP,1,BRW0010438,5,LOW,CONSUMER,423314.27,Asia/Dubai,DIGITAL_FOLLOWUP,VOICE,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0040807,ACC0013936,CMP0000045,2026-07-18,2026-07,SMS,2,BRW0011149,45,HIGH,BNPL,9239.57,Asia/Dubai,30DPD_W1,VOICE,v2,31-60,1,0.0,0.0,0.0,0.0,False
TGT0025949,ACC0013938,CMP0000087,2026-07-27,2026-07,VOICE,10,BRW0004678,15,MEDIUM,BNPL,464021.1,UTC,60DPD_INTENT,SMS,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0003053,ACC0013952,CMP0000005,2026-07-14,2026-07,WHATSAPP,7,BRW0004545,90,LOW,PERSONAL,301790.18,Asia/Kolkata,60DPD_INTENT,WHATSAPP,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0005958,ACC0013953,CMP0000094,2026-07-21,2026-07,FIELD,5,BRW0007802,30,HIGH,AUTO,548734.77,Asia/Kolkata,60DPD_INTENT,WHATSAPP,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0040217,ACC0013957,CMP0000018,2026-07-12,2026-07,WHATSAPP,8,BRW0004239,180,MEDIUM,AUTO,537257.41,Asia/Dubai,60DPD_INTENT,SMS,legacy,91+,1,116765.37,1.0,116765.37,1.0,True
TGT0028048,ACC0013959,CMP0000116,2026-07-18,2026-07,WHATSAPP,6,BRW0001138,0,NPA,PERSONAL,601610.72,Asia/Kolkata,DIGITAL_FOLLOWUP,VOICE,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0002003,ACC0013966,CMP0000104,2026-07-03,2026-07,SMS,6,BRW0005648,180,LOW,CONSUMER,129560.15,Asia/Dubai,30DPD_W1,FIELD,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0021087,ACC0013971,CMP0000024,2026-07-11,2026-07,VOICE,8,BRW0005386,180,LOW,BNPL,548266.13,UTC,NPA_RECOVERY,SMS,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0043574,ACC0013972,CMP0000033,2026-07-08,2026-07,SMS,2,BRW0009518,120,MEDIUM,CONSUMER,172223.63,Asia/Dubai,DIGITAL_FOLLOWUP,WHATSAPP,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0013569,ACC0013976,CMP0000026,2026-07-10,2026-07,FIELD,7,BRW0011113,5,HIGH,CREDIT_CARD,268879.22,Asia/Kolkata,30DPD_W1,FIELD,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0004012,ACC0013983,CMP0000033,2026-07-22,2026-07,FIELD,2,BRW0005156,1,HIGH,AUTO,37040.17,UTC,DIGITAL_FOLLOWUP,WHATSAPP,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0022768,ACC0013985,CMP0000105,2026-07-01,2026-07,SMS,3,BRW0003277,120,HIGH,AUTO,619813.86,Asia/Dubai,BOUNCE,FIELD,v2,91+,1,0.0,0.0,0.0,0.0,False
TGT0017502,ACC0013988,CMP0000047,2026-07-19,2026-07,SMS,3,BRW0000243,75,MEDIUM,CONSUMER,223320.39,Asia/Dubai,BOUNCE,WHATSAPP,v2,61-90,1,0.0,0.0,0.0,0.0,False
TGT0018595,ACC0013990,CMP0000018,2026-07-20,2026-07,VOICE,8,BRW0005671,15,LOW,BNPL,59971.11,Asia/Kolkata,60DPD_INTENT,SMS,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0017043,ACC0013995,CMP0000089,2026-07-23,2026-07,FIELD,8,BRW0009023,30,NPA,BNPL,150644.19,Asia/Dubai,DIGITAL_FOLLOWUP,WHATSAPP,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0030051,ACC0013996,CMP0000119,2026-07-13,2026-07,WHATSAPP,9,BRW0002716,60,LOW,BNPL,526703.2,UTC,30DPD_W1,SMS,v2,31-60,1,0.0,0.0,0.0,0.0,False
TGT0030376,ACC0013998,CMP0000036,2026-07-18,2026-07,VOICE,9,BRW0011122,5,HIGH,BNPL,361402.17,Asia/Dubai,30DPD_W1,SMS,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0013371,ACC0013999,CMP0000086,2026-07-10,2026-07,SMS,10,BRW0001277,90,MEDIUM,CREDIT_CARD,627656.44,Asia/Kolkata,DIGITAL_FOLLOWUP,SMS,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0043120,ACC0014000,CMP0000106,2026-07-12,2026-07,SMS,3,BRW0002387,75,MEDIUM,CONSUMER,33944.79,Asia/Dubai,NPA_RECOVERY,SMS,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0024238,ACC0014011,CMP0000030,2026-07-28,2026-07,FIELD,1,BRW0004416,60,NPA,PERSONAL,254668.06,UTC,30DPD_W1,SMS,v2,31-60,1,0.0,0.0,0.0,0.0,False
TGT0016086,ACC0014021,CMP0000107,2026-07-31,2026-07,VOICE,4,BRW0000789,0,MEDIUM,AUTO,407579.01,Asia/Kolkata,DIGITAL_FOLLOWUP,SMS,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0018078,ACC0014022,CMP0000076,2026-07-14,2026-07,WHATSAPP,2,BRW0003996,120,HIGH,PERSONAL,371588.86,Asia/Dubai,DIGITAL_FOLLOWUP,VOICE,v3,91+,1,0.0,0.0,0.0,0.0,False
TGT0008466,ACC0014023,CMP0000042,2026-07-27,2026-07,SMS,9,BRW0006013,15,LOW,CREDIT_CARD,680742.01,Asia/Dubai,BOUNCE,FIELD,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0009361,ACC0014024,CMP0000005,2026-07-15,2026-07,SMS,6,BRW0010699,90,MEDIUM,CREDIT_CARD,13299.73,Asia/Kolkata,60DPD_INTENT,WHATSAPP,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0033819,ACC0014030,CMP0000018,2026-07-16,2026-07,VOICE,9,,5,LOW,PERSONAL,338817.85,Asia/Dubai,60DPD_INTENT,SMS,legacy,0-30,2,0.0,0.0,0.0,0.0,False
TGT0017573,ACC0014035,CMP0000020,2026-07-22,2026-07,VOICE,10,BRW0001360,45,LOW,CREDIT_CARD,653042.94,Asia/Dubai,NPA_RECOVERY,WHATSAPP,v3,31-60,1,0.0,0.0,0.0,0.0,False
TGT0017925,ACC0014036,CMP0000052,2026-07-20,2026-07,SMS,8,BRW0002673,1,MEDIUM,CREDIT_CARD,140403.3,UTC,BOUNCE,SMS,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0025164,ACC0014037,CMP0000069,2026-07-26,2026-07,VOICE,10,BRW0001021,120,HIGH,PERSONAL,537232.52,Asia/Kolkata,BOUNCE,SMS,v3,91+,1,0.0,0.0,0.0,0.0,False
TGT0023260,ACC0014039,CMP0000113,2026-07-19,2026-07,WHATSAPP,5,BRW0001747,90,MEDIUM,AUTO,154784.6,UTC,30DPD_W1,WHATSAPP,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0015324,ACC0014040,CMP0000077,2026-07-21,2026-07,VOICE,5,BRW0009039,5,HIGH,BNPL,328523.85,Asia/Kolkata,BOUNCE,FIELD,v1,0-30,2,0.0,0.0,0.0,0.0,False
TGT0023980,ACC0014045,CMP0000081,2026-07-29,2026-07,WHATSAPP,3,BRW0003288,30,NPA,BNPL,533578.04,Asia/Kolkata,DIGITAL_FOLLOWUP,WHATSAPP,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0031180,ACC0014051,CMP0000111,2026-07-02,2026-07,WHATSAPP,3,BRW0007266,120,HIGH,CONSUMER,101131.59,UTC,30DPD_W1,FIELD,v1,91+,1,0.0,0.0,0.0,0.0,False
TGT0044951,ACC0014055,CMP0000027,2026-07-29,2026-07,WHATSAPP,3,BRW0002085,45,HIGH,BNPL,133987.95,Asia/Kolkata,BOUNCE,VOICE,legacy,31-60,1,0.0,0.0,0.0,0.0,False
TGT0042531,ACC0014067,CMP0000112,2026-07-13,2026-07,FIELD,5,BRW0009438,30,NPA,CONSUMER,476046.0,UTC,60DPD_INTENT,MIXED,v3,0-30,1,101176.14,1.0,101176.14,1.0,True
TGT0002922,ACC0014092,CMP0000062,2026-07-29,2026-07,FIELD,6,BRW0000493,90,NPA,AUTO,322584.42,Asia/Kolkata,NPA_RECOVERY,SMS,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0044373,ACC0014111,CMP0000098,2026-07-26,2026-07,VOICE,10,BRW0007445,1,NPA,PERSONAL,531511.87,UTC,DIGITAL_FOLLOWUP,WHATSAPP,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0026516,ACC0014118,CMP0000120,2026-07-11,2026-07,WHATSAPP,2,BRW0006470,45,MEDIUM,AUTO,177537.87,UTC,NPA_RECOVERY,SMS,v3,31-60,1,118690.85,1.0,118690.85,1.0,True
TGT0034583,ACC0014119,CMP0000088,2026-07-19,2026-07,VOICE,5,BRW0001750,90,MEDIUM,CONSUMER,240273.11,Asia/Dubai,30DPD_W1,MIXED,v1,61-90,1,0.0,0.0,0.0,0.0,False
TGT0021774,ACC0014134,CMP0000057,2026-07-09,2026-07,SMS,6,BRW0007682,180,NPA,PERSONAL,15546.84,Asia/Dubai,30DPD_W1,MIXED,v3,91+,1,0.0,0.0,0.0,0.0,False
TGT0023034,ACC0014150,CMP0000038,2026-07-08,2026-07,WHATSAPP,10,BRW0005444,75,LOW,CREDIT_CARD,407508.48,UTC,NPA_RECOVERY,FIELD,v2,61-90,1,0.0,0.0,0.0,0.0,False
TGT0015911,ACC0014154,CMP0000097,2026-07-25,2026-07,FIELD,7,BRW0011312,0,NPA,BNPL,471999.24,Asia/Kolkata,NPA_RECOVERY,MIXED,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0020896,ACC0014155,CMP0000001,2026-07-12,2026-07,WHATSAPP,1,BRW0001835,30,NPA,CONSUMER,289807.59,UTC,DIGITAL_FOLLOWUP,FIELD,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0016734,ACC0014156,CMP0000120,2026-07-23,2026-07,FIELD,3,BRW0004062,1,MEDIUM,PERSONAL,620143.87,UTC,NPA_RECOVERY,SMS,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0042321,ACC0014158,CMP0000045,2026-07-01,2026-07,SMS,7,BRW0001939,5,NPA,CONSUMER,549154.48,Asia/Dubai,30DPD_W1,VOICE,v2,0-30,2,0.0,0.0,0.0,0.0,False
TGT0027240,ACC0014173,CMP0000098,2026-07-26,2026-07,SMS,2,BRW0008971,0,MEDIUM,CONSUMER,599757.8,UTC,DIGITAL_FOLLOWUP,WHATSAPP,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0022148,ACC0014176,CMP0000034,2026-07-12,2026-07,FIELD,9,BRW0009637,30,NPA,AUTO,570049.01,Asia/Dubai,DIGITAL_FOLLOWUP,VOICE,v3,0-30,2,0.0,0.0,0.0,0.0,False
TGT0038081,ACC0014177,CMP0000026,2026-07-23,2026-07,FIELD,5,BRW0003769,30,HIGH,PERSONAL,374754.6,UTC,30DPD_W1,FIELD,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0016860,ACC0014185,CMP0000011,2026-07-15,2026-07,SMS,5,BRW0003691,75,NPA,CONSUMER,28769.31,Asia/Dubai,NPA_RECOVERY,WHATSAPP,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0006832,ACC0014192,CMP0000084,2026-07-07,2026-07,SMS,5,BRW0006965,0,NPA,CONSUMER,259786.03,Asia/Kolkata,BOUNCE,FIELD,legacy,0-30,2,0.0,0.0,0.0,0.0,False
TGT0002383,ACC0014204,CMP0000091,2026-07-13,2026-07,WHATSAPP,1,BRW0009487,0,HIGH,PERSONAL,698064.75,Asia/Dubai,DIGITAL_FOLLOWUP,VOICE,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0018632,ACC0014205,CMP0000068,2026-07-18,2026-07,FIELD,1,BRW0005380,5,LOW,CONSUMER,15154.97,Asia/Kolkata,NPA_RECOVERY,VOICE,v1,0-30,1,24223.53,1.0,0.0,0.0,False
TGT0037959,ACC0014219,CMP0000045,2026-07-04,2026-07,SMS,5,BRW0002984,90,MEDIUM,AUTO,210896.98,UTC,30DPD_W1,VOICE,v2,61-90,2,0.0,0.0,0.0,0.0,False
TGT0028896,ACC0014232,CMP0000011,2026-07-18,2026-07,WHATSAPP,6,BRW0001057,1,HIGH,PERSONAL,72859.98,Asia/Dubai,NPA_RECOVERY,WHATSAPP,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0036109,ACC0014236,CMP0000072,2026-07-12,2026-07,VOICE,1,BRW0002845,60,LOW,CREDIT_CARD,620104.2,Asia/Kolkata,30DPD_W1,WHATSAPP,v2,31-60,1,0.0,0.0,0.0,0.0,False
TGT0034607,ACC0014249,CMP0000037,2026-07-27,2026-07,SMS,10,BRW0010030,30,MEDIUM,BNPL,490411.85,Asia/Dubai,BOUNCE,SMS,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0000736,ACC0014251,CMP0000079,2026-07-03,2026-07,WHATSAPP,1,BRW0005679,30,LOW,AUTO,482100.41,UTC,NPA_RECOVERY,MIXED,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0030433,ACC0014260,CMP0000028,2026-07-14,2026-07,SMS,4,BRW0007788,1,MEDIUM,BNPL,511983.11,Asia/Dubai,30DPD_W1,SMS,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0012106,ACC0014268,CMP0000107,2026-07-08,2026-07,WHATSAPP,2,BRW0010542,60,LOW,AUTO,405733.64,Asia/Dubai,DIGITAL_FOLLOWUP,SMS,legacy,31-60,1,0.0,0.0,0.0,0.0,False
TGT0041332,ACC0014270,CMP0000098,2026-07-15,2026-07,WHATSAPP,9,BRW0002003,90,MEDIUM,BNPL,551053.67,Asia/Dubai,DIGITAL_FOLLOWUP,WHATSAPP,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0038100,ACC0014272,CMP0000092,2026-07-19,2026-07,WHATSAPP,10,BRW0007905,90,MEDIUM,CONSUMER,487755.85,Asia/Kolkata,NPA_RECOVERY,SMS,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0031398,ACC0014286,CMP0000031,2026-07-30,2026-07,SMS,5,BRW0007545,30,MEDIUM,CREDIT_CARD,600796.28,Asia/Dubai,30DPD_W1,VOICE,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0040569,ACC0014287,CMP0000003,2026-07-30,2026-07,SMS,1,BRW0004363,15,LOW,BNPL,309957.89,UTC,30DPD_W1,MIXED,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0040948,ACC0014292,CMP0000101,2026-07-18,2026-07,VOICE,5,BRW0011664,1,MEDIUM,AUTO,140619.28,Asia/Dubai,BOUNCE,MIXED,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0037353,ACC0014293,CMP0000018,2026-07-09,2026-07,WHATSAPP,6,BRW0000844,120,NPA,CONSUMER,192380.51,Asia/Kolkata,60DPD_INTENT,SMS,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0026657,ACC0014295,CMP0000057,2026-07-23,2026-07,WHATSAPP,1,BRW0003670,5,LOW,CREDIT_CARD,650289.87,Asia/Dubai,30DPD_W1,MIXED,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0001647,ACC0014307,CMP0000018,2026-07-13,2026-07,FIELD,5,BRW0001305,60,HIGH,AUTO,504641.62,UTC,60DPD_INTENT,SMS,legacy,31-60,1,0.0,0.0,0.0,0.0,False
TGT0029661,ACC0014308,CMP0000026,2026-07-12,2026-07,SMS,2,BRW0009746,60,HIGH,AUTO,104848.02,Asia/Kolkata,30DPD_W1,FIELD,legacy,31-60,1,111888.74,1.0,111888.74,1.0,True
TGT0001719,ACC0014312,CMP0000060,2026-07-24,2026-07,FIELD,8,BRW0007986,75,MEDIUM,CONSUMER,13117.41,UTC,30DPD_W1,SMS,v3,61-90,1,81188.52,1.0,0.0,0.0,False
TGT0018976,ACC0014319,CMP0000087,2026-07-15,2026-07,SMS,6,BRW0005003,1,HIGH,AUTO,80355.24,Asia/Dubai,60DPD_INTENT,SMS,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0006458,ACC0014326,CMP0000017,2026-07-28,2026-07,FIELD,10,BRW0001255,75,LOW,PERSONAL,503628.92,UTC,NPA_RECOVERY,MIXED,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0028819,ACC0014341,CMP0000068,2026-07-11,2026-07,WHATSAPP,1,BRW0007947,75,LOW,CREDIT_CARD,225976.21,UTC,NPA_RECOVERY,VOICE,v1,61-90,1,0.0,0.0,0.0,0.0,False
TGT0022775,ACC0014342,CMP0000001,2026-07-09,2026-07,SMS,3,BRW0001235,120,HIGH,BNPL,82327.14,Asia/Kolkata,DIGITAL_FOLLOWUP,FIELD,legacy,91+,2,0.0,0.0,0.0,0.0,False
TGT0040711,ACC0014343,CMP0000072,2026-07-02,2026-07,VOICE,5,BRW0006949,120,HIGH,PERSONAL,465571.31,UTC,30DPD_W1,WHATSAPP,v2,91+,1,0.0,0.0,0.0,0.0,False
TGT0026851,ACC0014344,CMP0000053,2026-07-10,2026-07,FIELD,10,BRW0007480,15,MEDIUM,BNPL,615524.78,Asia/Kolkata,DIGITAL_FOLLOWUP,VOICE,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0023650,ACC0014346,CMP0000117,2026-07-20,2026-07,SMS,1,BRW0002683,1,HIGH,CREDIT_CARD,391312.81,Asia/Dubai,BOUNCE,VOICE,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0015422,ACC0014355,CMP0000077,2026-07-04,2026-07,WHATSAPP,7,BRW0005960,0,LOW,CONSUMER,98525.31,UTC,BOUNCE,FIELD,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0004590,ACC0014365,CMP0000060,2026-07-01,2026-07,SMS,3,BRW0004625,90,LOW,CREDIT_CARD,503486.27,Asia/Dubai,30DPD_W1,SMS,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0009677,ACC0014368,CMP0000036,2026-07-18,2026-07,FIELD,3,BRW0001337,5,HIGH,AUTO,468525.21,UTC,30DPD_W1,SMS,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0007080,ACC0014369,CMP0000033,2026-07-15,2026-07,FIELD,9,BRW0010981,120,NPA,CONSUMER,21764.88,Asia/Dubai,DIGITAL_FOLLOWUP,WHATSAPP,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0040608,ACC0014371,CMP0000026,2026-07-11,2026-07,VOICE,10,BRW0003065,45,NPA,CONSUMER,521640.83,Asia/Dubai,30DPD_W1,FIELD,legacy,31-60,1,0.0,0.0,0.0,0.0,False
TGT0033114,ACC0014375,CMP0000060,2026-07-24,2026-07,FIELD,7,BRW0009789,5,MEDIUM,CREDIT_CARD,685677.69,UTC,30DPD_W1,SMS,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0021401,ACC0014383,CMP0000091,2026-07-13,2026-07,SMS,9,BRW0004533,90,MEDIUM,BNPL,396307.81,UTC,DIGITAL_FOLLOWUP,VOICE,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0006454,ACC0014399,CMP0000081,2026-07-20,2026-07,WHATSAPP,5,BRW0005949,1,NPA,CONSUMER,377808.89,UTC,DIGITAL_FOLLOWUP,WHATSAPP,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0002529,ACC0014401,CMP0000064,2026-07-30,2026-07,WHATSAPP,6,BRW0003565,1,MEDIUM,CONSUMER,175400.06,UTC,60DPD_INTENT,FIELD,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0016787,ACC0014405,CMP0000110,2026-07-20,2026-07,WHATSAPP,2,BRW0002018,45,HIGH,BNPL,534132.47,Asia/Kolkata,DIGITAL_FOLLOWUP,VOICE,v2,31-60,1,92429.25,1.0,92429.25,1.0,True
TGT0026135,ACC0014407,CMP0000113,2026-07-05,2026-07,FIELD,1,BRW0005011,180,LOW,CONSUMER,246450.88,Asia/Kolkata,30DPD_W1,WHATSAPP,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0019934,ACC0014418,CMP0000028,2026-07-16,2026-07,FIELD,9,BRW0011891,5,HIGH,CREDIT_CARD,104821.53,UTC,30DPD_W1,SMS,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0034123,ACC0014420,CMP0000051,2026-07-01,2026-07,FIELD,9,BRW0007665,180,LOW,BNPL,246243.67,Asia/Dubai,DIGITAL_FOLLOWUP,WHATSAPP,v1,91+,1,0.0,0.0,0.0,0.0,False
TGT0024258,ACC0014422,CMP0000018,2026-07-23,2026-07,VOICE,3,BRW0003863,75,LOW,CONSUMER,319405.63,Asia/Kolkata,60DPD_INTENT,SMS,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0021417,ACC0014427,CMP0000031,2026-07-07,2026-07,FIELD,8,BRW0008489,5,LOW,PERSONAL,577843.4,Asia/Dubai,30DPD_W1,VOICE,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0021618,ACC0014428,CMP0000001,2026-07-21,2026-07,VOICE,5,BRW0006383,45,MEDIUM,PERSONAL,370716.96,Asia/Kolkata,DIGITAL_FOLLOWUP,FIELD,legacy,31-60,1,0.0,0.0,0.0,0.0,False
TGT0008718,ACC0014430,CMP0000062,2026-07-22,2026-07,WHATSAPP,9,BRW0007670,45,NPA,CREDIT_CARD,481477.75,UTC,NPA_RECOVERY,SMS,legacy,31-60,1,0.0,0.0,0.0,0.0,False
TGT0031237,ACC0014432,CMP0000061,2026-07-01,2026-07,FIELD,2,BRW0003199,5,HIGH,PERSONAL,403341.94,UTC,30DPD_W1,WHATSAPP,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0043330,ACC0014435,CMP0000045,2026-07-20,2026-07,SMS,6,BRW0005134,45,HIGH,BNPL,549503.83,Asia/Dubai,30DPD_W1,VOICE,v2,31-60,1,0.0,0.0,0.0,0.0,False
TGT0007146,ACC0014442,CMP0000048,2026-07-13,2026-07,WHATSAPP,3,BRW0003479,0,MEDIUM,AUTO,242280.0,Asia/Kolkata,NPA_RECOVERY,WHATSAPP,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0006601,ACC0014445,CMP0000046,2026-07-30,2026-07,SMS,9,BRW0003126,30,MEDIUM,AUTO,523493.37,Asia/Kolkata,BOUNCE,WHATSAPP,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0023293,ACC0014447,CMP0000076,2026-07-05,2026-07,FIELD,1,BRW0009352,0,LOW,CONSUMER,141431.77,Asia/Dubai,DIGITAL_FOLLOWUP,VOICE,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0032514,ACC0014449,CMP0000060,2026-07-26,2026-07,VOICE,9,BRW0001924,60,HIGH,CONSUMER,412901.35,UTC,30DPD_W1,SMS,v3,31-60,1,0.0,0.0,0.0,0.0,False
TGT0011421,ACC0014455,CMP0000096,2026-07-23,2026-07,VOICE,10,BRW0002030,0,NPA,PERSONAL,524274.55,UTC,DIGITAL_FOLLOWUP,WHATSAPP,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0010378,ACC0014468,CMP0000005,2026-07-22,2026-07,FIELD,10,BRW0003306,5,MEDIUM,CREDIT_CARD,180285.45,UTC,60DPD_INTENT,WHATSAPP,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0034273,ACC0014470,CMP0000098,2026-07-16,2026-07,SMS,8,BRW0000331,0,MEDIUM,AUTO,316425.03,Asia/Kolkata,DIGITAL_FOLLOWUP,WHATSAPP,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0043645,ACC0014474,CMP0000059,2026-07-11,2026-07,FIELD,9,BRW0009760,30,LOW,CREDIT_CARD,434806.67,Asia/Dubai,30DPD_W1,MIXED,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0009917,ACC0014482,CMP0000091,2026-07-16,2026-07,FIELD,3,BRW0006680,5,NPA,CREDIT_CARD,647883.45,Asia/Dubai,DIGITAL_FOLLOWUP,VOICE,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0016394,ACC0014486,CMP0000045,2026-07-16,2026-07,SMS,9,BRW0000979,1,NPA,BNPL,52678.58,UTC,30DPD_W1,VOICE,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0015873,ACC0014490,CMP0000045,2026-07-04,2026-07,SMS,2,BRW0003930,0,LOW,CONSUMER,623514.79,Asia/Dubai,30DPD_W1,VOICE,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0041543,ACC0014492,CMP0000010,2026-07-01,2026-07,SMS,5,BRW0011462,120,LOW,CREDIT_CARD,107470.45,Asia/Kolkata,30DPD_W1,FIELD,v1,91+,1,0.0,0.0,0.0,0.0,False
TGT0015016,ACC0014512,CMP0000105,2026-07-01,2026-07,FIELD,6,BRW0008979,5,NPA,PERSONAL,347521.19,UTC,BOUNCE,FIELD,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0038752,ACC0014516,CMP0000028,2026-07-01,2026-07,VOICE,10,BRW0003364,180,HIGH,AUTO,517207.32,UTC,30DPD_W1,SMS,legacy,91+,1,1272.88,1.0,1272.88,1.0,True
TGT0042982,ACC0014517,CMP0000059,2026-07-29,2026-07,VOICE,8,BRW0008588,90,NPA,CONSUMER,41033.61,Asia/Dubai,30DPD_W1,MIXED,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0001296,ACC0014519,CMP0000019,2026-07-02,2026-07,VOICE,3,BRW0004391,45,NPA,PERSONAL,493242.15,UTC,NPA_RECOVERY,WHATSAPP,v1,31-60,1,0.0,0.0,0.0,0.0,False
TGT0002266,ACC0014523,CMP0000075,2026-07-08,2026-07,WHATSAPP,10,BRW0002350,75,LOW,PERSONAL,175729.62,Asia/Dubai,30DPD_W1,WHATSAPP,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0021938,ACC0014524,CMP0000019,2026-07-24,2026-07,VOICE,5,BRW0011440,45,HIGH,AUTO,648139.77,Asia/Dubai,NPA_RECOVERY,WHATSAPP,v1,31-60,1,0.0,0.0,0.0,0.0,False
TGT0037881,ACC0014525,CMP0000029,2026-07-03,2026-07,VOICE,5,BRW0006679,0,MEDIUM,BNPL,100936.62,Asia/Dubai,60DPD_INTENT,MIXED,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0035700,ACC0014526,CMP0000096,2026-07-04,2026-07,FIELD,5,BRW0008241,60,HIGH,BNPL,516939.39,UTC,DIGITAL_FOLLOWUP,WHATSAPP,legacy,31-60,1,0.0,0.0,0.0,0.0,False
TGT0030711,ACC0014537,CMP0000066,2026-07-31,2026-07,SMS,3,BRW0004245,45,NPA,CONSUMER,204101.93,Asia/Kolkata,60DPD_INTENT,WHATSAPP,v2,31-60,1,53528.43,1.0,0.0,0.0,False
TGT0039119,ACC0014540,CMP0000040,2026-07-15,2026-07,SMS,6,BRW0000075,45,HIGH,CREDIT_CARD,475938.09,Asia/Kolkata,DIGITAL_FOLLOWUP,FIELD,v1,31-60,1,0.0,0.0,0.0,0.0,False
